,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,emotion
174,-745.7621,75.93884,17.748379,21.57713,10.450663,2.791277,3.1924133,-5.059121,-0.30111632,7.2569876,3.6705422,2.9588933,-1.5769182,1.7160698,1.3520577,2.8292677,-2.5091095,4.1975756,0.22531538,2.5658326,-3.3282151,1.5631632,-4.779864,2.2538223,-3.634456,3.8970902,-1.3915132,0.97917444,0.8162204,1.1350061,0.80506754,-0.01045084,-1.0986972,1.253515,0.18800525,1.3357366,-2.283367,-0.08502027,-3.3215663,1.375156,sad
1137,-727.11273,66.05914,13.472497,19.291088,11.279466,4.0854135,-1.5344087,-1.9304079,-1.1815941,-4.6174846,-3.9721253,-0.92568034,-3.2159457,0.011724874,-2.7831364,-1.7189497,1.9370495,-3.553343,-3.364268,2.7690306,-4.256097,-1.0120744,-4.6206455,-0.43577778,-3.7353134,-0.17640722,-4.1775575,0.31033704,-2.2060912,-0.5775594,-0.67967063,0.56783307,-0.8735583,0.72661585,-1.4254813,0.72884053,-1.5904784,-0.24497423,-2.2322874,-0.98226017,surprise
1456,-652.70056,57.022522,0.41844043,18.289316,2.6309888,0.41835412,-2.5292728,-6.284707,-13.434198,-3.6181457,0.616987,-4.589429,2.5763228,-4.216815,-0.77875555,1.1893737,-7.2837725,-2.2791345,-1.2412016,-2.5630097,-5.554303,-1.430296,-2.6229513,-4.238898,-2.8871403,0.26502204,-6.4183693,0.512598,-4.0200987,-0.4850934,-3.107956,-1.98399,-2.9109612,-2.8654332,-3.793431,-1.8354441,-2.234406,-2.436591,-4.5005546,-1.9647121,happy
1778,-514.46185,27.29788,-20.663517,-2.7806132,-8.103602,-16.992456,-7.1249876,-13.565977,-7.0921717,0.29886556,-13.811729,-5.565672,2.60314,6.003034,10.342918,8.706334,7.900495,5.5037384,-4.709694,-2.9251342,-0.35010183,-0.7096025,-2.9289076,-0.8682748,-5.798728,0.13526295,-2.0049627,0.5894684,-2.4904535,3.6780813,-0.20171712,3.4644365,0.23679264,5.0865483,0.67232376,3.64281,-0.20945492,1.3401972,0.69417614,3.3317988,sad
1764,-578.7569,34.273075,-22.334127,-8.805021,-4.3636866,-17.305048,-11.619077,-18.277882,-6.750078,1.9375801,-11.027574,-7.6978354,-3.639272,-2.9097643,-2.9368944,0.5431102,3.9824364,6.0325274,2.6503146,0.37104112,4.1770473,0.9693346,0.85452646,2.220162,-2.975938,-1.6601925,-2.2252705,1.4269689,-1.9638752,3.2947638,0.60316426,6.256432,3.9553,3.9502914,0.40562245,1.9333152,-0.6281085,0.27081397,0.20762442,2.1336634,surprise
1200,-630.002,68.62683,13.304627,16.321669,12.313069,7.2541466,8.636882,-6.4044633,-4.800525,7.0254626,-2.5792775,-0.9963805,4.479126,-0.865354,-0.005182746,1.2648342,-0.13695993,-0.11237286,-1.3647232,0.96272683,-2.150649,2.627781,-3.1385865,0.21646999,-2.5564857,0.94814324,-2.0223892,0.84156257,-3.6529737,-1.6335517,-2.5825078,0.6655293,-0.20522082,-0.5145814,-2.633758,-1.5503184,-0.7955857,-1.3067716,-3.1164792,-2.475704,calm
1631,-634.7532,61.119343,-8.018818,16.063856,10.380355,-4.2609973,-4.964819,-17.89735,-1.9438634,3.0691907,-7.43021,-4.757815,-0.31620723,0.40272138,-0.47419935,-1.8707985,-1.3987757,6.9234447,6.7691345,8.638485,7.0347714,5.139296,1.4843733,7.193701,3.7539687,8.288754,5.915685,8.26774,6.872778,3.593872,2.7209039,3.8364422,3.7524757,4.265351,2.3764284,2.878458,0.50131136,0.053639207,0.2093812,2.2648478,sad
791,-462.50696,27.337801,-20.461271,0.46930206,-15.593477,-13.290202,-5.677395,-11.061947,-9.797989,-0.59358335,-11.921848,3.2789946,-4.9567366,-7.126891,-0.038131554,-8.9609585,-3.928525,-3.5817149,-4.51649,0.43496558,-0.59768724,0.19707687,0.6442256,4.1421432,6.626984,9.767767,6.8841896,4.746737,0.25070986,0.33287215,1.0227114,2.214659,-0.4230384,-0.5139522,-2.300385,1.7404457,0.2964663,-0.21330398,-2.4593248,0.29739985,angry
60,-630.002,68.62683,13.304627,16.321669,12.313069,7.2541466,8.636882,-6.4044633,-4.800525,7.0254626,-2.5792775,-0.9963805,4.479126,-0.865354,-0.005182746,1.2648342,-0.13695993,-0.11237286,-1.3647232,0.96272683,-2.150649,2.627781,-3.1385865,0.21646999,-2.5564857,0.94814324,-2.0223892,0.84156257,-3.6529737,-1.6335517,-2.5825078,0.6655293,-0.20522082,-0.5145814,-2.633758,-1.5503184,-0.7955857,-1.3067716,-3.1164792,-2.475704,calm
2660,-343.3564,53.41621,-25.460741,-4.046015,-8.754486,-1.0529774,-21.278868,-14.935613,-13.343116,-19.336655,7.731909,-6.493441,-10.406181,2.8705788,0.59141916,2.589548,-1.9499762,-4.655416,0.9275409,0.19503216,-7.355577,3.0435476,5.812073,5.7870197,6.2350016,15.734877,10.266869,10.167936,5.0097966,7.2102704,4.169461,6.3190384,1.687267,1.7864331,1.2089789,3.8332987,2.654544,0.7671863,-2.2319772,0.6861341,fear
2501,-695.7013,45.88652,8.123737,1.5161972,-2.755619,-4.774905,1.1333767,-13.753619,-7.8016996,-3.587055,-5.6046987,-5.118009,-6.682654,-0.6835067,-4.5028987,-6.343404,-4.615539,-5.260103,-5.646835,-6.3413544,-5.179146,-3.5817041,-7.5370207,-3.125247,-3.8843806,-4.4853945,-3.9671786,-0.53091013,-3.4538722,2.057715,1.2556491,4.9574356,3.4385922,5.5339746,3.1262996,4.59975,5.2025027,5.0778036,3.6265957,2.363174,sad
834,-676.8509,41.95894,-10.863038,-0.34943175,-7.2215233,-7.9425693,-11.536245,-10.5622225,-8.527442,-6.7214293,-7.95543,-2.7572432,-7.1066294,-6.3693156,-2.6753812,-7.062787,-5.280903,-5.4575586,-5.2215824,-2.8101704,-4.0146317,-2.3683398,-0.0044169454,-0.18613447,1.0702488,0.8609864,-2.8904338,-0.24121913,-1.2894815,2.3380754,3.3456929,7.196899,6.865463,8.069233,5.068512,5.4019885,1.1973486,-0.6303738,-1.5134012,0.570023,calm
700,-422.10938,27.252975,-26.342134,-8.608081,-7.374765,-10.315633,-7.6952558,-14.099066,-14.594155,0.43137556,-8.628235,-0.6440311,4.556957,13.301169,16.279907,9.938574,3.6024873,4.4799504,-1.4180483,0.7046287,0.7809526,1.4815747,-1.1169386,1.1289339,-3.244205,2.2812338,1.8890895,3.895803,4.1886487,7.3836403,3.049486,2.9203506,3.8195019,4.059721,2.0777488,3.5304408,0.387029,-0.7676242,-0.8207973,3.4272132,fear
1845,-396.1385,26.586308,-26.117756,-9.072758,-6.1439157,-11.126053,-6.6485863,-12.683913,-11.946978,1.5870798,-5.810935,0.6379312,4.685872,14.320917,15.594641,7.1264524,2.2983677,6.343571,0.73261046,4.1068816,1.245482,1.6479946,-1.409122,1.9465482,-0.8754959,3.4267457,3.9040165,4.161154,1.1188151,6.10194,6.8170724,4.5113535,1.1848927,1.9715474,2.8916569,3.3460968,1.9969126,4.5529547,1.7439702,1.9122549,fear
2355,-634.46436,71.501274,-1.0364509,9.681608,11.8833475,-1.9640003,-20.343643,1.6000552,-3.3252773,-8.641359,6.285798,-7.7494793,-2.6065228,-2.5279527,-4.357369,-0.43344745,-2.8466425,-1.4318391,-3.012292,-2.9598978,-4.013935,-3.5333686,-2.0510437,-4.2718616,-4.7361536,-1.2846957,-2.3516426,-1.8230153,-2.0670345,-2.3834457,-5.0160227,-0.3188202,-3.6278672,-1.2073013,-2.8860474,-0.28321743,-4.8487,-3.9010425,-4.525387,-0.9218531,calm
89,-594.5893,67.6659,0.58645844,11.003986,11.481175,4.8641324,8.608369,-4.438406,-5.465044,4.616314,2.4595277,0.68360966,6.8486004,1.0413077,0.81698304,2.0818465,1.3172302,2.1085782,-0.85377544,1.1734868,-2.0570996,2.3511162,-1.2997918,2.0487108,1.331353,3.1956367,-1.2031444,3.0344296,-3.087385,-0.8601149,-2.119055,-0.8677582,-0.23125091,1.3519369,-0.76458824,0.3335789,0.8630646,1.5557029,-0.8699171,0.11250876,sad
1717,-595.0796,56.642426,-9.496665,12.325309,12.940951,-3.7862165,0.7175044,-2.5492556,-5.0031652,3.0766616,-3.3814216,-1.5831652,0.19315705,-1.0527359,2.1497416,1.6908743,-0.8556095,-3.4016683,-0.30823427,0.5953617,-4.2139764,-0.64488846,-1.2177883,0.39405572,-2.2786255,1.441578,-2.0739284,2.122794,-0.9843455,1.5129439,-0.27388978,1.8877755,-1.0741462,-0.28491494,-0.4356883,0.71456313,0.026990242,-0.42410907,-1.758219,-0.16296975,sad
2610,-470.87732,12.603251,-29.54464,-0.78319424,-9.421603,-21.832767,-5.8566756,-18.652086,-6.147676,-6.880629,-8.298612,6.1333146,5.8400235,12.891738,1.8376809,-0.5196154,0.5285854,2.434634,-3.02414,1.4144198,-0.85305446,-1.2503248,1.5165657,1.253191,-1.3870724,1.5328968,-2.0815976,-0.8754752,-2.2690759,-0.77406114,-0.09075416,-0.37433743,-2.011652,1.2025808,0.00011112379,1.2085325,1.298273,1.5013205,-1.0392355,1.3792856,happy
2477,-662.43134,49.882336,-5.37261,-1.0776582,-4.9397306,-8.052368,0.21584043,-11.379194,-12.613915,-1.9441048,-3.9464111,-8.26724,-3.5775566,-5.1420946,-3.9714065,-4.6882815,-5.0834913,-4.313269,-3.5170054,-5.732476,-3.3551931,-0.18483797,-3.998894,2.5321577,0.23486115,3.7584486,1.5535753,4.181558,2.0291789,4.5715384,3.299204,3.0497231,0.5875263,1.3489583,0.23554273,2.8770354,1.102502,1.8209374,-1.2076228,-0.4078834,sad
303,-704.5414,68.82944,4.7289543,11.950599,5.6388817,5.8340936,-4.8624907,-4.8628,-8.308453,-4.876192,2.3179228,1.22275,0.5954947,-4.0256715,1.7289741,-0.8497883,-4.3251557,-1.979643,-1.6255345,-0.3870324,-7.3322372,-0.30294076,-1.2871866,-4.5589485,-2.4062345,0.38516733,-5.1319366,1.4207467,-4.4241714,-0.033678934,-4.037989,-2.1042755,-2.8853464,-2.8581412,-4.423221,-0.38969958,-1.716955,-3.3131688,-4.860293,-2.760483,calm
1319,-788.4148,61.05521,16.276302,22.374853,8.566931,5.7148,0.91833246,-0.13286221,4.517874,7.532569,6.360081,4.519872,0.14376327,3.0276482,1.4009135,2.0455098,-0.47235116,3.591584,0.49811545,1.4889743,-0.32322472,3.682368,-3.758963,1.4409671,0.33459198,1.5070033,-1.4200182,3.046229,1.6739568,-0.65416574,0.39365792,0.4576864,-0.7556872,0.74479014,0.3702975,1.7029892,-0.9160826,-1.7460097,-2.1427362,0.4011943,calm
1158,-660.486,44.381096,-6.904634,5.1159186,-5.3449264,-7.1727166,-12.497758,-13.7786455,-8.887341,-2.7393913,-9.832706,-3.8711178,-8.513406,-0.6581811,-5.2633715,-7.26176,-2.374835,-2.7533019,-6.555439,-1.6346271,-2.2646587,-1.952796,-0.3229757,5.393614,5.23506,3.5798354,4.1638403,1.4898573,-0.80688787,-0.032628953,-2.2525136,2.466754,-0.58819157,-0.52771896,-3.3635983,0.28334832,-3.1940193,-1.2121215,-3.0586975,0.4673291,sad
2078,-559.7219,26.708374,-7.2052703,1.3545449,0.11719392,-8.937726,-5.7326756,-10.572844,-3.6312616,-1.2715577,-4.9861884,-3.5710058,-1.7439231,0.45335695,-5.604857,1.9551581,1.7028239,1.5991058,-0.2462028,0.68076277,0.058800954,5.8850102,5.1904244,12.123965,7.761285,6.4596972,2.8422399,0.26271316,0.6361661,1.3089421,3.0028715,3.2533598,1.2839916,1.5081472,0.35816395,1.298106,-0.45753124,-0.015713377,-0.43990627,0.8857808,disgust
2852,-430.61905,43.36704,-4.6606255,14.156895,9.494503,-10.049196,-4.94335,-1.113035,-5.437209,4.2757273,-0.477921,1.7620074,5.740277,0.97757137,1.2090662,5.7782254,-4.0197983,2.0064209,0.14962211,0.27206075,-0.8918095,0.11407994,1.7651062,1.11064,1.4432203,8.333919,1.4552659,8.968097,5.37264,4.779836,4.992517,5.3001537,3.0281587,6.4362025,5.8769016,6.1006064,3.2866466,3.4862843,3.707495,4.8535957,angry
738,-682.7604,64.573166,3.8269813,8.614511,10.934704,1.3239838,-3.150566,-4.8213344,-5.357705,-4.199223,2.7529063,-4.359591,-2.745538,-1.8077041,-2.5373614,1.8312534,-4.2351227,-1.0061618,-2.4516366,-0.7097636,-2.4062963,-0.9675431,-2.5835605,-2.0920079,-4.10208,-0.95404315,-5.095496,-0.21098898,-0.2427286,-0.41394997,-2.4213548,-0.6315778,-2.104916,-1.7818321,-3.5357347,-0.78038245,-1.5203615,1.0418912,-1.3802575,0.7582569,calm
840,-477.1909,17.809027,-20.450619,-2.4235423,-4.995317,-14.370734,-19.745716,-14.784819,-14.106579,-3.451896,-11.875751,-9.585656,-2.813861,-8.554996,-0.48741898,-7.37949,-10.502265,-1.7351559,-8.014744,0.3832739,5.241439,11.6937275,11.145346,12.688094,2.8788142,3.69575,-2.8725896,3.835678,1.7045023,4.0308156,-2.1920657,-1.3583617,-3.9871964,1.8942997,-0.00023967815,-0.26329243,-2.4633865,-3.4920206,-1.8714801,0.55596864,fear
1569,-597.75964,33.127747,-17.43268,3.7646348,-6.836936,-6.843332,-10.605316,-17.508242,-4.1711893,-3.9833276,-8.670634,-5.2224646,-5.9003353,-3.6550708,-9.254918,-7.945196,-7.8197308,-5.2382007,-6.3083005,-4.5204215,0.6586963,2.2631788,2.9017317,6.202412,2.531396,0.4326853,0.65047765,1.5466613,2.8136716,3.8703876,-0.6549722,0.9663513,-1.1527809,1.6544418,-0.1941446,-0.024406254,-1.2282155,-2.2262027,-1.9372354,-0.8495215,surprise
486,-722.2659,68.874245,14.269195,23.237642,11.449409,5.6685734,5.6350045,-7.588264,-0.5107368,-1.6178951,1.1399068,-5.5263214,1.7526262,0.6714833,-1.4754031,0.5863496,-0.5123169,3.5765784,0.88985527,2.9464395,-0.85552233,1.2284217,-1.1359311,4.447391,-1.7605662,1.2877332,-1.2803589,0.97360384,0.17130223,5.552176,3.9256403,8.567402,7.286386,11.460818,7.395486,7.777119,3.2537081,4.859942,2.6657305,3.2923744,calm
1708,-594.37646,67.02873,-7.842408,11.513243,12.075014,-2.5904856,-0.3958773,-2.2607274,-6.357908,2.330735,1.6245447,1.1717899,-2.6113067,1.1383443,3.2412934,0.7754369,1.0445616,-2.4094226,0.21520296,-0.8657526,-4.1365976,0.5579387,-1.1545423,-0.61208457,-2.3698647,2.112362,-1.1330773,2.6696687,-1.788419,3.1704526,1.3243959,1.8046099,0.6896445,1.534846,-0.7916131,2.1056542,-1.0963862,0.5797554,-0.6751178,-0.53946555,surprise
1809,-564.6765,40.001106,-8.8432,-5.985016,-3.8651464,-11.443147,-11.84159,-15.21317,-8.644645,-1.4729334,-12.173671,-3.8562114,-11.875544,-7.2206035,-5.6798387,-10.697494,-5.642781,-2.5706608,-4.727115,-2.3415205,0.44727436,0.2573014,-3.6839368,1.1416327,0.46481016,3.8799803,0.07000728,2.2575765,1.0819976,4.009966,1.6843507,2.0267656,0.20759913,2.066994,1.1621639,2.5370104,2.6491055,3.231711,0.97898096,1.9252404,surprise
743,-442.84058,28.982008,-17.222452,-2.236041,-5.3674183,-8.364565,-6.0420284,-5.655061,-9.115151,-6.7770944,-4.5579214,-4.5813603,-4.450674,-3.902215,-6.5243273,-0.26329064,-7.4807367,-0.40622795,0.46175405,-0.56223404,3.173177,2.7754056,1.7237554,2.7988458,2.144237,4.521274,-0.13645543,0.9657031,1.3469825,0.52773404,0.7095222,-0.953681,-1.2131467,0.6731493,-1.6020548,0.90211225,-1.1335411,1.1650552,-0.116417356,-0.23150781,angry
851,-615.4106,46.95919,-0.9285102,3.7162766,-0.27560812,-7.207349,-7.878287,-5.347711,-10.995151,-1.4852399,-2.4142432,-7.6211643,-0.43486145,-5.6054187,-0.09201769,-3.6822433,-4.4980855,-0.81145585,-5.2415633,-2.8726609,-4.2266984,-2.2291694,-4.532604,0.004653646,-1.7838485,1.2406306,-0.7523576,0.16243066,-0.6946604,1.8031054,1.2266681,2.1634195,0.091216475,-0.13810986,-1.3806323,4.1979227,5.709396,7.3824844,1.7285631,-0.08067303,angry
169,-718.7961,57.302082,7.230608,20.159082,6.0422606,0.9957851,-1.6510482,-3.7017436,-0.46868598,0.6529432,2.240543,-0.44549388,-2.5470262,1.6511405,1.7778662,6.2761583,-1.4383098,1.4218159,1.7093543,2.8002133,-0.41712394,0.20136018,-1.4171442,1.4817969,-1.9285448,2.783704,-1.00508,0.06664368,1.8095675,1.5341462,1.3243724,0.014610426,0.8665612,0.92945546,2.4594734,1.8962402,0.29379877,1.4854877,1.1399704,3.0327988,sad
2577,-595.3763,73.63094,-8.95311,14.37116,13.750571,-11.537728,-16.59274,-8.307072,-17.779593,-9.041089,-12.127893,-7.3498206,-2.7757711,-7.8168154,-5.4239264,-1.8853347,-6.549465,-1.144256,-4.8005652,-0.91360116,-10.318661,-2.4631832,-3.1024299,-6.27499,-1.9547735,0.43390396,-2.2634625,1.790444,1.5075716,-0.26737744,0.16434488,3.2893088,1.8408816,4.110875,2.4864523,-0.563069,-0.029277397,1.4966611,3.328363,3.7462642,sad
534,-491.6879,30.02006,-4.591959,2.37846,-8.495289,-6.713247,5.89489,-11.744561,-4.0407414,-5.0566254,-2.948791,-2.4691968,-2.805814,-0.107168734,-4.527334,-3.3925493,-2.4004931,-0.84280884,-1.3779513,4.840119,1.9414563,6.6662283,6.085821,7.533496,4.2876806,5.787648,6.8333435,9.216032,7.7543716,5.16788,-0.6761926,1.2650492,1.7548423,4.6297207,2.5060997,2.5263896,-0.19673318,0.41489136,1.3439629,3.3492088,angry
648,-685.1561,58.81702,-14.8485155,9.240655,-0.76014686,-15.956419,-12.699202,-11.794307,0.7118597,-1.817222,-9.429705,-4.685001,-6.398555,-8.6736145,-5.8268504,-6.8063912,-8.750962,-1.6687274,-6.686872,-3.5696015,2.1720617,0.6912929,0.62069595,3.9622893,-0.62443095,-0.57217747,-2.843809,3.1470294,1.7863815,5.877957,2.4769056,6.3509293,4.1519,5.503386,0.76662916,4.9003625,1.9552954,4.6259546,4.6416125,4.419745,surprise
1433,-495.30328,49.643425,-15.682056,11.686402,6.7917013,-8.740609,-5.8122025,-5.764819,-14.11229,0.9766838,-1.9393122,-8.486114,-1.0685155,1.1360973,-1.5918273,-0.53231233,-7.4789076,-1.7585729,-3.5768642,-4.775644,-3.51485,-3.4947393,-3.7485628,-2.8723726,-2.606861,-2.360096,-2.602537,-1.4875647,-2.0143392,0.8609809,-2.839267,-2.5012283,-4.1968684,-3.175508,-3.9653232,-1.4682562,-2.635592,-0.9550243,-1.2609046,1.2408671,fear
2154,-626.9533,67.89746,1.6370769,12.935052,4.4544888,7.4641123,-11.544701,-5.5035915,-4.0294003,-11.448175,-4.908047,-3.1096554,-0.91300446,-0.7112252,-0.2830254,-0.4093031,-1.442398,0.440892,-2.0644033,3.3764474,0.33758697,-3.4317598,-2.7375164,1.8372917,-4.1850777,1.2563705,1.0618871,3.2098618,-0.51796263,3.2866428,2.2722642,0.50509286,-2.6752553,1.0319438,2.251372,2.0766976,0.2589676,-0.10437811,-0.7541219,3.4638524,sad
2676,-576.8372,63.454533,-1.4036206,11.388002,5.119126,0.27204782,-12.445898,-15.958229,-1.3604245,-5.623588,-3.5474267,-5.9285493,-6.224229,-4.2594595,-6.1484423,-0.8165526,-4.40049,-1.9648666,-2.6794178,-3.3641565,-6.1761537,-3.2372212,-2.8919811,-2.253744,-3.6129644,-1.4107441,-3.6085894,1.8859211,-3.4376123,0.21506187,-1.8143972,0.06770825,-2.3399584,-1.0369422,-1.4962026,-0.03119162,-2.1847072,-1.6974751,-2.2805467,1.9738467,fear
1202,-579.5533,56.864445,-1.732516,14.813866,11.037874,6.269976,2.2304754,-7.3029976,-5.0162153,6.153889,0.46992233,-4.9591856,4.706697,-0.4751206,0.51559174,1.8917284,-3.954578,-1.6334358,-2.6433973,-0.45209733,-3.5797968,-0.77597255,-1.7537552,1.3110648,-1.7146144,0.5476095,-2.192906,1.342334,-1.095197,0.8374632,2.4535167,3.410512,1.2800854,1.3631307,0.537659,1.3360074,1.5989063,0.61742544,0.32319242,2.3250234,happy
1544,-736.9348,63.03778,24.437813,23.061947,16.490107,12.701995,9.566388,4.9885297,0.57650965,5.787804,6.6866727,2.4989128,-1.519013,2.9037206,3.7701516,3.1832058,1.0282503,0.3631787,0.4307016,1.691401,-3.7922606,2.8043334,-0.35814518,0.014917442,-2.7047544,1.4942751,-2.5362618,1.5115268,-2.6771388,1.4236562,-0.420653,0.849102,-1.6010303,0.15949076,-2.0418127,0.8290468,-1.4549835,1.1426972,-2.0419912,-0.9234983,calm
233,-636.2109,44.55712,5.0518713,8.732716,-0.100770235,-9.577709,-11.637054,-7.4877915,-4.7725244,-4.031633,-6.1361,-1.518389,-5.4918466,-4.7494683,-3.7763045,-5.9019876,-2.1890502,-2.8616257,-6.7276764,-1.848859,-5.4057913,-4.291798,-3.5637612,-0.8211989,-3.4638069,-1.2942528,-1.3925583,-1.6458223,-2.6785355,0.93533593,1.4129031,4.919861,3.2808506,2.8233378,0.15023571,0.11398038,-0.39205694,3.026882,3.309667,2.2321172,neutral
2553,-587.60657,48.64435,8.312825,13.077208,6.1178937,-10.250267,-6.869985,-6.628063,-4.479072,-5.0785966,-6.2876406,-3.0450392,-3.692103,-4.7381916,-2.9037101,-3.5977137,-5.288272,1.2002033,-6.0662794,-0.67559856,-6.2238708,0.5482979,-3.5321558,-3.436637,-2.136592,0.6922154,-3.0213795,1.5462698,0.102064416,-0.43871006,-0.46847165,2.4918299,-0.45281765,2.0827167,-0.30414698,-1.6053184,-2.6117306,0.5662709,0.62447816,2.5060265,surprise
2419,-695.112,57.232613,3.5423212,7.8346233,1.0523444,2.1742625,-6.0362678,-5.818383,-6.7821975,-1.3809316,0.47105956,-4.5525527,1.6715693,-0.8971319,-2.2255054,0.35979414,-5.418961,-0.41885382,0.10306695,-1.5459356,-2.6889474,-0.4351911,-2.6224532,-0.5911611,-1.0856649,1.6877149,-0.4482999,1.4471458,1.1463405,1.5859457,2.856558,2.7147276,2.413709,2.456622,0.8323583,4.1005187,0.08062779,2.0354228,0.51303864,1.6191754,surprise
2707,-619.9331,56.171864,-3.7148838,11.996212,4.1713686,-2.1859396,-2.0937629,-3.7077374,-9.226067,-1.8913791,-1.6497153,-4.1082315,6.13775,-3.0704,0.55256397,1.6860392,-5.607494,-1.6976323,-0.56268567,0.756413,-1.5585176,0.30013025,-1.1866776,-0.9133096,-2.5398836,0.058745056,-1.6611955,1.2008429,-0.7787909,1.3704288,-0.67754,0.15213534,-1.4085362,0.4342463,-1.3975214,1.3194335,-0.45783678,-0.27251542,-2.324513,-0.73261625,angry
2140,-539.57227,53.837452,8.056617,17.697256,1.6958236,-0.39242494,-0.8793025,-2.2433069,-10.379379,-2.0652645,2.2684884,-7.352512,0.056687243,-0.549318,-1.5825945,-0.1788473,-3.2963438,0.24639994,-0.013997685,-0.9531497,-4.2061706,1.1883616,-2.601468,-4.209188,-2.6152422,-0.08926461,-3.4383323,2.1382723,-0.6131846,-0.46812725,-0.019632513,-0.3284701,0.6168817,3.166381,3.7445073,5.3091516,3.077951,2.2221112,1.0908091,3.1504264,angry
1728,-618.2558,66.79811,-0.8567384,14.971654,12.648222,-3.862569,3.347111,-1.3077515,-2.4034889,1.1099716,-1.2804583,0.2625407,-0.63093317,-0.93045396,0.5863505,0.7751339,0.06300203,-2.1507096,0.97572047,0.9564221,-2.7910993,0.8633786,-0.97924024,2.047297,-0.52916086,4.1034,0.5364967,4.72882,0.7644859,2.2711272,1.074496,0.90199655,0.14172284,0.5826588,-0.6034176,1.0298318,-0.29016238,0.71395147,-1.2440689,-1.4252476,sad
812,-722.7494,51.976597,2.6666732,8.280985,-3.8529854,-3.2441523,-9.660845,-8.539496,-6.608954,-3.032643,-9.054113,-1.9115528,-5.5389934,-0.6064768,-2.246991,-4.4486995,-1.211616,-4.461281,-3.267855,-3.4756799,-3.6860647,-3.3934093,-3.7143788,-1.5413786,-2.8815315,-1.3598961,-1.8718492,-0.22716142,-1.6943451,2.8510544,3.8575296,8.17363,9.347772,10.316148,7.731454,3.8742907,1.6434841,-0.1405258,-0.02206503,1.2418976,sad
533,-728.816,60.276264,16.257631,18.891878,11.993578,6.8478956,4.2477217,-8.17935,-1.8014891,1.130511,0.412447,-2.2331877,-0.14897585,1.7180977,0.8454442,-0.48324943,0.6780273,3.6438963,0.311993,3.6163077,0.059888456,2.6304572,-1.8229519,5.5382113,-0.38587987,1.9710884,-0.49474964,1.8907994,2.4094203,6.7602167,4.8593574,9.343113,7.6453414,8.747513,3.7273967,3.9241397,1.138378,1.7998196,1.429385,3.658573,sad
285,-558.34766,63.161316,-5.263736,17.017042,7.489697,-5.761413,0.3692346,-7.283567,-11.891163,1.0285727,-1.1872178,-9.130711,-1.2275708,1.9613975,-2.5707629,-0.40445322,-3.9214473,-0.66848946,-2.2394702,-0.9658773,-3.836439,-1.1864954,-4.9932795,-3.1284122,-1.215479,-1.478986,-2.8415325,0.07603022,-0.6357997,0.8115079,-1.9214925,-1.0754757,-2.3684077,-1.5107219,-3.4567726,0.41057274,-1.2270255,-2.6884506,-2.5523744,0.118750066,fear
1501,-701.44946,57.689487,23.885975,19.443907,10.07803,8.518081,5.9608665,3.0552754,-2.0891986,0.8647045,4.2385383,-0.42557833,-0.60972106,-2.110428,4.314812,2.1878452,-0.8028493,-0.06585079,0.012485888,1.8337007,-4.3514733,0.87549025,-1.7263507,-0.3571994,-3.0879292,1.4319065,-1.2422549,1.3024327,-0.11210224,0.8580095,0.74638057,1.2263178,-0.4175957,0.91500854,-2.1840432,0.58198816,-2.0291348,-1.0244364,-2.2320044,-0.0006401523,sad
2865,-351.63287,21.150246,-21.423986,2.445607,-0.37487215,-17.182236,-5.7201276,-9.985718,-13.259283,2.193394,-5.6408215,-4.1048436,-0.0949958,-2.9271877,-0.6546381,1.9831488,-0.82245004,2.654422,0.60045797,1.912031,1.6178972,4.9558053,4.106652,4.167265,-0.69730365,4.3045254,1.59231,4.0223947,0.7316456,3.1408815,2.91631,5.2501683,1.9602404,2.081282,1.8603598,3.7904494,2.111354,2.387625,-1.2338024,1.8348548,angry
548,-510.4769,48.681473,-1.8026109,14.247167,11.238346,-1.6522611,1.797653,1.3586681,-3.7990358,2.9467556,-0.84793746,0.73674953,3.1558251,1.0964203,2.9985669,2.1802,-0.66501707,1.7431283,0.47876877,1.7865587,-1.6848311,2.0509279,-0.3515506,1.1662651,-0.6646035,1.7227287,-1.4891216,2.9683504,-3.356549,1.1823566,1.1660033,1.8808827,1.3469753,2.5443869,4.6758924,5.9883423,6.818696,7.6879096,6.6142077,6.803342,fear
1281,-719.11487,69.37248,9.14582,17.470062,9.558501,1.2618631,3.4300091,-6.9391956,-2.3572772,3.4550145,1.8219101,4.073016,0.6453001,0.38819247,2.1550655,3.9654932,-2.1648068,2.2996037,1.5124243,1.4223758,-3.2849529,2.1598072,-2.3559206,1.0882287,-1.1675527,0.7069988,0.27267158,1.4389561,0.43057212,1.022137,-0.6163577,1.2357911,-0.5623883,0.5746492,-0.3087524,2.12718,-0.6435118,-0.063940905,-2.6166131,-0.2715696,neutral
